"nie_malla_modi_id","sen_slope_pnm11","sen_slope_per_pnm11","p_value_pnm11","tau_pnm11"
1666323,0.196,1.23,0.78398,0.066
1666324,-0.035,-0.13,0.95628,-0.022
1666325,1.181,3.3,0.66142,0.099
1666326,1.931,3.78,0.66142,0.099
1666327,3.118,5.4,0.66142,0.099
1666328,2.497,4.67,0.51122,0.143
1666329,3.393,5.67,0.66142,0.099
1666330,3.854,6.06,0.66142,0.099
1666331,4.436,6.42,0.58407,0.121
1666332,4.601,6.7,0.58407,0.121
1666333,4.883,7,0.58407,0.121
1666334,5.11,7.49,0.66142,0.099
1666335,2.839,4.91,0.44342,0.165
1666336,1.503,3.12,0.66142,0.099
1666338,0.833,3.16,0.66142,0.099
1666339,0.48,3.41,0.44342,0.165
1666340,0.372,2.71,0.58407,0.121
1666341,0.838,2.19,0.66142,0.099
1666342,0.464,1.68,0.66142,0.099
1666343,0.714,2.96,0.58407,0.121
1666344,0.49,2.48,0.44342,0.165
1666345,0.104,1.11,0.54644,0.132
1666346,0,0,0.60651,0.11
1666347,0.097,1.2,0.476,0.154
1666348,0.376,2.3,0.51122,0.143
1666349,0.04,0.14,1,0.011
1666350,0.351,0.94,1,0.011
1666351,-0.034,-0.08,1,-0.011
1666352,-0.197,-0.41,1,-0.011
1666353,0.191,0.38,1,0.011
1666354,-0.38,-0.71,1,-0.011
1666355,-0.14,-0.3,1,-0.011
1666356,-0.387,-0.73,1,-0.011
1666357,-0.264,-0.34,1,-0.011
1666358,-1.485,-1.55,0.82667,-0.055
1666359,-0.051,-0.05,1,-0.011
1666360,1.423,1.37,0.82667,0.055
1666361,2.13,2.14,0.82667,0.055
1666362,4.209,3.8,0.66142,0.099
1666363,4.505,4,0.66142,0.099
1666364,2.31,2.3,0.82667,0.055
1666365,1.34,1.4,0.82667,0.055
1666366,-0.125,-0.14,1,-0.011
1666367,-0.04,-0.05,1,-0.011
1666368,0.077,0.11,0.91281,0.033
1666369,0.544,0.91,0.91281,0.033
1666370,0.572,1.17,0.91281,0.033
1666371,1.21,3.26,0.32442,0.209
1666372,1.168,3.8,0.44342,0.165
1666373,1.097,5.4,0.29754,0.22
1666374,0.952,5,0.29754,0.22
1666375,0.96,4.34,0.6217,0.11
1666376,0.98,5.32,0.29754,0.22
1666377,0.916,4.7,0.37964,0.187
1666378,1.253,4.23,0.44342,0.165
1666379,1.247,4.12,0.38107,0.187
1666380,1.237,5.42,0.476,0.154
1666381,1.052,5.42,0.41085,0.176
1666382,1.382,5.4,0.44342,0.165
1666383,1.355,4.67,0.38107,0.187
1666384,1.332,5.16,0.44342,0.165
1666385,1.047,5.53,0.41085,0.176
1666386,1.05,5.51,0.35131,0.198
1666387,0.922,5.86,0.35131,0.198
1666388,1.18,4.94,0.476,0.154
1666389,0.805,2.84,0.38107,0.187
1666390,1.06,4.22,0.38107,0.187
1666391,1.127,4.5,0.35131,0.198
1666392,1.195,3.95,0.27356,0.231
1666393,1.07,4.2,0.32442,0.209
1666394,0.69,4.71,0.17048,0.286
1666395,0.517,4.55,0.29754,0.22
1666396,0.46,4.36,0.2956,0.22
1666397,0.597,5.03,0.29754,0.22
1666398,0.52,4.63,0.24958,0.242
1666399,0.222,2.7,0.2956,0.22
1666400,0.942,5.45,0.22844,0.253
1666401,1.45,5.53,0.27356,0.231
1666402,0.885,2.9,0.32442,0.209
1666403,1.167,3.5,0.38107,0.187
1666404,1.651,4.63,0.32442,0.209
1666405,1.16,3.79,0.38107,0.187
1666406,0.822,3.14,0.32442,0.209
1666407,0.76,2.57,0.44342,0.165
1666408,0.788,2.73,0.41085,0.176
1666409,1.679,4.86,0.32442,0.209
1666410,0.944,3.09,0.74256,0.077
1666411,0.804,3.11,0.54644,0.132
1666412,0.657,2.51,0.58407,0.121
1666413,0.901,3.21,0.58407,0.121
1666414,0.911,2.74,0.44342,0.165
1666415,0.816,3.02,0.6217,0.11
1666416,0.36,1.92,0.86935,0.044
1666417,-0.085,-0.53,0.95628,-0.022
1666418,0,0,1,0
1666419,-0.025,-0.14,0.95628,-0.022
1666420,0,0,1,0
1666421,0,0,1,0
1666422,-0.005,-0.03,0.95628,-0.022
1666423,0.489,2.08,0.95628,0.022
1666424,-0.014,-0.08,0.95628,-0.022
1666425,-0.094,-1,0.86935,-0.044
1666426,-0.063,-0.74,0.86935,-0.044
1666427,-0.074,-0.82,0.95628,-0.022
1666428,-0.07,-0.88,0.86935,-0.044
1666429,-0.125,-1.65,0.86935,-0.044
1666430,0.17,1.6,0.54644,0.132
1666431,0,0,1,0
1666432,-0.06,-0.68,0.95628,-0.022
1666433,0.358,2.94,0.70113,0.088
1666434,0.387,3.15,0.70113,0.088
1666435,0.376,3.59,0.50995,0.143
1666436,0.003,0.04,0.95628,0.022
1666437,0.354,4.27,0.2073,0.264
1666438,0.361,4.3,0.16876,0.286
1666439,0.004,0.06,0.47422,0.154
1666440,0.004,0.06,0.47422,0.154
1666441,0.002,0.04,0.65722,0.099
1666442,0,0,0.51784,0.132
1666443,0,0,0.79694,0.055
1666444,0,0,0.81732,-0.044
1666445,0,0,0.3633,0.121
1666446,0,0,0.3633,0.121
1666447,0,0,0.3633,0.121
1666448,0,0,0.3633,0.121
1666449,0,0,0.81732,-0.044
1666450,0,0,0.81732,-0.044
1666451,0,0,0.81732,-0.044
1666452,0,0,0.81732,-0.044
1666453,0,0,0.81732,-0.044
1666454,0,0,1,0
1666455,0,0,0.89763,0.033
1666456,0,0,0.79694,0.055
1666457,0,0,0.79694,0.055
1666458,0,0,0.89763,0.033
1666459,0,0,0.79694,0.055
1666460,0,0,0.46383,0.143
1666461,0,0,1,0
1666462,0,0,0.3633,0.121
1666463,0,0,0.3633,0.121
1666464,0,0,0.3633,0.121
1666465,0,0,0.3633,0.121
1666466,0,0,0.94481,0.022
1666467,0,0,0.2481,0.176
1666468,0,0,0.3633,0.121
1666469,0,0,0.3633,0.121
1666470,0,0,0.21485,0.121
1666471,0,0,0.21485,0.121
1666472,0,0,0.21485,0.121
1666473,0,0,0.21485,0.121
1666475,0,0,0.21485,0.121
1668702,0,0,0.23925,0.198
1668703,0,0,0.23925,0.198
1668704,0,0,0.23925,0.198
1668705,0,0,0.07168,0.319
1668706,0,0,0.07168,0.319
1668707,0,0,0.07168,0.319
1668708,0,0,0.12263,0.275
1668709,0,0,0.12263,0.275
1668710,0,0,0.31759,0.198
1668713,0,0,0.6532,0.099
1668714,0.032,0.31,0.5791,0.121
1668715,0.567,3.52,0.27356,0.231
1668716,0.892,4.4,0.32442,0.209
1668717,0.755,3.02,0.74256,0.077
1668718,0.37,2.27,0.44342,0.165
1668719,0.557,3.62,0.44342,0.165
1668720,1.073,3.02,0.66142,0.099
1668721,1.814,3.94,0.58407,0.121
1668722,0.497,1.89,0.58407,0.121
1668723,0.37,1.56,0.82667,0.055
1668724,0.542,3.85,0.44342,0.165
1668725,0.06,0.54,0.86883,0.044
1668726,0.075,0.4,0.86935,0.044
1668727,-0.058,-0.23,1,-0.011
1668728,0.738,2.3,0.74256,0.077
1668729,0.776,2.33,0.74256,0.077
1668730,1.41,3.49,0.58407,0.121
1668731,2.337,4.97,0.51122,0.143
1668732,2.9,5.59,0.51122,0.143
1668733,2.797,4.81,0.58407,0.121
1668734,4.979,7.28,0.66142,0.099
1668735,4.98,6.94,0.58407,0.121
1668736,4.013,5.23,0.51122,0.143
1668737,5.445,7.59,0.66142,0.099
1668738,2.99,4.63,0.82667,0.055
1668739,2.983,6.37,0.66142,0.099
1668741,0.736,3.14,0.66142,0.099
1668742,0.514,2.9,0.51122,0.143
1668743,1.145,2.85,0.58407,0.121
1668744,0.375,0.88,0.74256,0.077
1668745,0.921,2.34,0.66142,0.099
1668746,0.65,2.65,0.58407,0.121
1668747,0.28,1.98,0.66142,0.099
1668748,0,0,0.77477,0.066
1668749,0,0,0.45689,0.154
1668750,0.265,2.2,0.476,0.154
1668751,0.553,2.32,0.74256,0.077
1668752,-0.275,-0.68,0.74256,-0.077
1668753,0.455,0.83,0.91281,0.033
1668754,0.487,0.82,0.82667,0.055
1668755,0.848,1.33,0.91281,0.033
1668756,0.823,1.19,1,0.011
1668757,0.347,0.54,1,0.011
1668758,-0.647,-0.92,1,-0.011
1668759,-0.663,-0.99,1,-0.011
1668760,-1.534,-1.6,0.82667,-0.055
1668761,2.512,2.1,0.74256,0.077
1668762,2.482,2.02,0.74256,0.077
1668763,2.067,2.06,0.82667,0.055
1668764,1.427,1.37,0.82667,0.055
1668765,4.665,4.06,0.66142,0.099
1668766,2.97,2.74,0.74256,0.077
1668767,1.583,1.56,0.82667,0.055
1668768,1.567,1.59,0.82667,0.055
1668769,-0.129,-0.15,1,-0.011
1668770,-0.01,-0.01,1,-0.011
1668771,0.525,0.82,1,0.011
1668772,-0.136,-0.24,1,-0.011
1668773,0.77,1.67,0.91281,0.033
1668774,1.029,3.2,0.58407,0.121
1668775,1.44,5.43,0.35131,0.198
1668776,0.949,3.16,0.58407,0.121
1668777,1.035,3.84,0.51122,0.143
1668778,1.095,4.08,0.51122,0.143
1668779,1.12,3.69,0.44342,0.165
1668780,0.84,2.28,0.44342,0.165
1668781,0.785,2,0.58407,0.121
1668782,1.245,4.28,0.44342,0.165
1668783,1.062,3.83,0.51122,0.143
1668784,1.245,4.08,0.38107,0.187
1668785,0.973,2.92,0.51122,0.143
1668786,1.2,4.17,0.38107,0.187
1668787,1.43,5.67,0.54644,0.132
1668788,1.443,5.54,0.51122,0.143
1668789,1.1,5.86,0.35131,0.198
1668790,0.883,3.11,0.44342,0.165
1668791,1.073,2.98,0.44342,0.165
1668792,1.022,3.07,0.32442,0.209
1668793,1.087,3.52,0.22844,0.253
1668794,1.138,4.49,0.32442,0.209
1668795,0.98,5.36,0.29754,0.22
1668796,0.76,4.62,0.35131,0.198
1668797,0.95,5.21,0.24958,0.242
1668798,0.945,5.59,0.2073,0.264
1668799,1.005,4.92,0.41085,0.176
1668800,0.94,5.51,0.29754,0.22
1668801,0.478,4.36,0.2956,0.22
1668802,0.49,3.97,0.32442,0.209
1668803,0.724,4.49,0.27356,0.231
1668804,0.699,2.82,0.27356,0.231
1668805,1.26,3.71,0.44342,0.165
1668806,1.174,3.45,0.44342,0.165
1668807,0.713,2.29,0.32442,0.209
1668808,0.8,2.81,0.32442,0.209
1668809,0.84,3.02,0.44342,0.165
1668810,0.93,3,0.58407,0.121
1668811,1.704,4.66,0.38107,0.187
1668812,2.152,6.03,0.38107,0.187
1668813,0.916,3.1,0.66142,0.099
1668814,0.923,2.95,0.58407,0.121
1668815,0.676,1.77,0.41085,0.176
1668816,1.103,3.76,0.44342,0.165
1668817,1.073,3.88,0.476,0.154
1668818,0.784,2.99,0.54644,0.132
1668819,1.373,4.92,0.476,0.154
1668820,0.545,2.17,0.78398,0.066
1668821,1.219,4.29,0.476,0.154
1668822,0.582,2.24,0.78398,0.066
1668823,0.576,2.25,0.78398,0.066
1668824,1.662,5.59,0.41085,0.176
1668825,1.465,4.98,0.41085,0.176
1668826,-0.111,-0.6,0.86935,-0.044
1668827,-0.132,-0.87,0.95628,-0.022
1668828,-0.229,-1.37,0.86935,-0.044
1668829,0.19,1.59,0.70113,0.088
1668830,-0.066,-0.82,0.86935,-0.044
1668831,-0.13,-1.29,0.86935,-0.044
1668832,0.26,2.07,0.6217,0.11
1668833,0.207,2.02,0.476,0.154
1668834,0.298,2.29,0.70113,0.088
1668835,0.385,2.82,0.6217,0.11
1668836,0.498,3.36,0.54644,0.132
1668837,0.235,2.07,0.70113,0.088
1668838,0.343,3.64,0.35131,0.198
1668839,0.373,3.64,0.29754,0.22
1668840,0.303,3.45,0.41085,0.176
1668841,0.004,0.05,0.47422,0.154
1668842,0.003,0.06,0.65722,0.099
1668843,0.002,0.05,0.43168,0.165
1668844,0,0,0.46383,0.143
1668845,0,0,0.94481,0.022
1668846,0,0,0.79694,0.055
1668847,0,0,0.89763,0.033
1668848,0,0,1,0
1668849,0,0,1,0
1668850,0,0,0.3633,0.121
1668851,0,0,1,0.011
1668852,0,0,0.89763,0.033
1668853,0,0,0.79694,0.055
1668854,0,0,1,0.011
1668855,0,0,0.79694,0.055
1668856,0,0,0.79694,0.055
1668857,0,0,0.89763,0.033
1668858,0,0,0.79694,0.055
1668859,0,0,0.79694,0.055
1668860,0,0,1,0
1668861,0,0,0.79694,0.055
1668862,0,0,0.46383,0.143
1668863,0,0,1,0
1668864,0,0,1,0
1668865,0,0,0.3633,0.121
1668866,0,0,0.3633,0.121
1668867,0,0,0.3633,0.121
1668868,0,0,0.2481,0.176
1668869,0,0,0.94481,0.022
1668870,0,0,0.2481,0.176
1668871,0,0,0.3633,0.121
1668872,0,0,0.3633,0.121
1668873,0,0,0.3633,0.121
1668874,0,0,0.21485,0.121
1668875,0,0,0.21485,0.121
1668876,0,0,0.21485,0.121
1668877,0,0,0.21485,0.121
1668879,0,NA,NA,0
1671104,0,0,0.23925,0.198
1671105,0,0,0.23925,0.198
1671106,0,0,0.23925,0.198
1671107,0,0,0.07168,0.319
1671108,0,0,0.07168,0.319
1671109,0,0,0.07168,0.319
1671110,0,0,0.12263,0.275
1671111,0.001,0.03,0.21699,0.242
1671112,0,0,0.31759,0.198
1671113,0,0,0.31759,0.198
1671115,0,0,0.82224,0.055
1671116,0.295,2.54,0.50564,0.143
1671117,0.885,4.18,0.38107,0.187
1671118,1.338,4.51,0.44342,0.165
1671119,1.323,4.34,0.476,0.154
1671120,1.062,3.45,0.51122,0.143
1671121,0.786,2.61,0.58407,0.121
1671122,1.965,5.4,0.66142,0.099
1671123,1.434,3.25,0.66142,0.099
1671124,0.37,1.53,0.91281,0.033
1671125,0.209,1.64,0.6217,0.11
1671126,0.537,3.53,0.51122,0.143
1671127,0.147,1.1,0.70113,0.088
1671128,0.204,1.65,0.6217,0.11
1671129,0.251,1.59,0.70113,0.088
1671130,0,0,1,0
1671131,-0.027,-0.11,0.95628,-0.022
1671132,0.325,1.07,1,0.011
1671133,0.668,1.96,0.74256,0.077
1671134,2.33,5.1,0.58407,0.121
1671135,2.441,4.74,0.58407,0.121
1671136,2.78,4.93,0.51122,0.143
1671137,2.804,4.8,0.44342,0.165
1671138,2.52,4.07,0.74256,0.077
1671139,2.813,3.61,0.66142,0.099
1671140,3.655,4.79,0.74256,0.077
1671141,1.81,3.16,0.58407,0.121
1671142,2.809,4.87,0.58407,0.121
1671143,1.182,2.64,0.66142,0.099
1671144,0.57,2.28,0.66142,0.099
1671145,0.81,1.92,0.58407,0.121
1671146,1.586,3.22,0.74256,0.077
1671147,1.02,1.95,0.66142,0.099
1671148,0.441,1.47,0.82667,0.055
1671149,0.466,2.54,0.38107,0.187
1671150,0.1,1.19,0.34937,0.198
1671151,0.004,0.07,0.43168,0.165
1671152,0.021,0.31,0.22234,0.253
1671153,0.471,2.45,0.51122,0.143
1671154,-0.057,-0.16,1,-0.011
1671155,-0.062,-0.13,1,-0.011
1671156,0.76,1.23,0.91281,0.033
1671157,-1.83,-2.2,0.91281,-0.033
1671158,-0.748,-0.79,0.91281,-0.033
1671159,-0.313,-0.34,0.91281,-0.033
1671160,-0.269,-0.28,0.91281,-0.033
1671161,-0.673,-0.73,0.91281,-0.033
1671162,-0.068,-0.07,1,-0.011
1671163,3.572,2.88,0.74256,0.077
1671164,1.138,1.01,0.82667,0.055
1671165,0.93,0.9,0.91281,0.033
1671166,0.655,0.7,0.82667,0.055
1671167,3.535,3.17,0.66142,0.099
1671168,3.495,3.18,0.74256,0.077
1671169,1.46,1.48,0.82667,0.055
1671170,0.318,0.34,0.82667,0.055
1671171,0.86,0.94,0.91281,0.033
1671172,-0.165,-0.2,1,-0.011
1671173,0.238,0.33,1,0.011
1671174,0.127,0.21,1,0.011
1671175,1.027,1.98,0.91281,0.033
1671176,1.082,2.81,0.51122,0.143
1671177,0.868,2.58,0.51122,0.143
1671178,1.077,2.84,0.74256,0.077
1671179,0.974,3.1,0.58407,0.121
1671180,0.982,2.38,0.51122,0.143
1671181,0.958,2.49,0.51122,0.143
1671182,0.65,1.43,0.44342,0.165
1671183,0.66,1.5,0.58407,0.121
1671184,0.916,2.53,0.51122,0.143
1671185,1.149,3.18,0.38107,0.187
1671186,1.229,3.23,0.51122,0.143
1671187,1.334,3.19,0.51122,0.143
1671188,0.99,2.95,0.51122,0.143
1671189,0.903,2.71,0.44342,0.165
1671190,1.075,3.41,0.44342,0.165
1671191,0.92,3.27,0.51122,0.143
1671192,0.898,3.18,0.44342,0.165
1671193,1.817,4.58,0.38107,0.187
1671194,1.935,4.96,0.38107,0.187
1671195,1.038,3.08,0.32442,0.209
1671196,1.095,3.52,0.27356,0.231
1671197,1.12,4.38,0.35131,0.198
1671198,1.08,4.42,0.35131,0.198
1671199,1.043,4.83,0.35131,0.198
1671200,1.698,6.28,0.22844,0.253
1671201,1.077,3.72,0.32442,0.209
1671202,1.003,4.93,0.41085,0.176
1671203,0.685,4.62,0.34937,0.198
1671204,0.655,3.3,0.44342,0.165
1671205,0.735,4.15,0.41085,0.176
1671206,0.601,3.19,0.476,0.154
1671207,1.118,3.3,0.44342,0.165
1671208,1.99,5.57,0.32442,0.209
1671209,1.273,3.6,0.44342,0.165
1671210,0.916,2.83,0.44342,0.165
1671211,0.727,2.86,0.54644,0.132
1671212,1.007,3.18,0.58407,0.121
1671213,2.59,6.72,0.38107,0.187
1671214,3.11,7.02,0.22844,0.253
1671215,1.053,2.86,0.51122,0.143
1671216,1.04,2.8,0.44342,0.165
1671217,1.942,4.01,0.44342,0.165
1671218,1.905,4.53,0.44342,0.165
1671219,1.215,3.18,0.44342,0.165
1671220,1.907,5.54,0.51122,0.143
1671221,1.753,5.21,0.44342,0.165
1671222,1.643,4.82,0.51122,0.143
1671223,1.498,4.35,0.51122,0.143
1671224,1.207,3.82,0.476,0.154
1671225,1.855,6.07,0.41085,0.176
1671226,1.162,3.01,0.58407,0.121
1671227,2.036,6.7,0.41085,0.176
1671228,-0.244,-1.23,0.78398,-0.066
1671229,-0.484,-2.36,0.86935,-0.044
1671230,-0.329,-1.48,0.95628,-0.022
1671231,0,0,1,0
1671232,0.145,1.16,0.70113,0.088
1671233,0.225,1.61,0.6217,0.11
1671234,0.423,2.33,0.6217,0.11
1671235,0.23,1.96,0.6217,0.11
1671236,0.302,2.15,0.54644,0.132
1671237,0.535,2.66,0.54644,0.132
1671238,0.522,2.75,0.54644,0.132
1671239,0.257,2.5,0.476,0.154
1671240,0.508,3.14,0.476,0.154
1671241,0.376,3.18,0.29754,0.22
1671242,0.356,3.93,0.41085,0.176
1671243,0.003,0.05,0.73927,0.077
1671244,0.003,0.07,0.5791,0.121
1671245,0,0,0.79694,0.055
1671246,0,0,0.46383,0.143
1671247,0.001,0.02,0.39066,0.176
1671248,0,0,0.79694,0.055
1671249,0,0,1,0
1671250,0,0,1,0
1671251,0,0,0.81732,-0.044
1671252,0,0,1,0.011
1671253,0,0,0.79694,0.055
1671254,0,0,0.51784,0.132
1671255,0,0,0.46383,0.143
1671256,0.001,0.02,0.33061,0.198
1671257,0,0,0.46383,0.143
1671258,0,0,0.46383,0.143
1671259,0,0,0.69953,0.077
1671260,0,0,0.69953,0.077
1671261,0,0,0.69953,0.077
1671262,0,0,0.89763,0.033
1671263,0,0,0.69953,0.077
1671264,0,0,0.79694,0.055
1671265,0,0,0.79694,0.055
1671266,0,0,1,0
1671267,0,0,0.2481,0.176
1671268,0,0,0.3633,0.121
1671269,0,0,0.3633,0.121
1671270,0,0,0.2481,0.176
1671271,0,0,0.94481,0.022
1671272,0,0,0.94481,0.022
1671273,0,0,0.2481,0.176
1671274,0,0,0.3633,0.121
1671275,0,0,0.3633,0.121
1671276,0,0,0.21485,0.121
1671277,0,0,0.21485,0.121
1671278,0,0,0.21485,0.121
1671279,0,0,0.21485,0.121
1671280,0,0,0.21485,0.121
1671281,0,0,0.21485,0.121
1671282,0,NA,NA,0
1673508,0,0,0.23925,0.198
1673509,0,0,0.07168,0.319
1673510,0,0,0.07168,0.319
1673511,0,0,0.15701,0.253
1673512,0,0,0.19826,0.231
1673513,0,0,0.19826,0.231
1673514,0,0,0.14289,0.275
1673515,0,0,0.31759,0.198
1673517,0,0,1,0.011
1673518,0.146,1.51,0.5791,0.121
1673519,0.682,3.57,0.32442,0.209
1673520,1.044,3.12,0.58407,0.121
1673521,1.137,3.16,0.66142,0.099
1673522,1.113,3.16,0.66142,0.099
1673523,2.631,7.15,0.58407,0.121
1673524,0.853,2.64,0.66142,0.099
1673525,2.3,5.72,0.66142,0.099
1673526,0.698,2.74,0.66142,0.099
1673527,0.521,3.73,0.38107,0.187
1673528,0.443,3.22,0.54644,0.132
1673529,0.51,1.77,0.91281,0.033
1673530,0.25,1.63,0.78398,0.066
1673531,0.14,1.16,0.70113,0.088
1673532,0.136,1.12,0.70113,0.088
1673533,0.137,0.83,0.78398,0.066
1673534,0.499,2.53,0.95628,0.022
1673535,-0.027,-0.09,0.91281,-0.033
1673536,1.103,3.04,0.66142,0.099
1673537,0.918,2.61,0.74256,0.077
1673538,1.32,3.46,0.58407,0.121
1673539,2.134,4.93,0.58407,0.121
1673540,3.253,5.82,0.58407,0.121
1673541,1.718,2.55,0.74256,0.077
1673542,1.788,2.38,0.66142,0.099
1673543,1.602,2.07,0.82667,0.055
1673544,2.377,3.41,0.66142,0.099
1673545,2.244,4.16,0.58407,0.121
1673546,0.688,2.48,0.66142,0.099
1673547,1.19,2.86,0.66142,0.099
1673548,1.54,2.94,0.74256,0.077
1673549,1.396,2.56,0.66142,0.099
1673550,0.778,2.19,0.58407,0.121
1673551,0.59,3.03,0.44342,0.165
1673552,0.025,0.41,0.1831,0.275
1673553,0.23,1.72,0.70113,0.088
1673554,0.086,1.03,0.47422,0.154
1673555,0.11,0.89,0.86935,0.044
1673556,0.429,2.04,0.66142,0.099
1673557,0.377,0.97,1,0.011
1673558,0.98,1.64,0.82667,0.055
1673559,0.037,0.04,1,0.011
1673560,1.029,0.96,1,0.011
1673561,2.415,2.09,0.91281,0.033
1673562,3.969,3.13,0.74256,0.077
1673563,2.527,2.15,0.82667,0.055
1673564,1.202,1.08,0.82667,0.055
1673565,2.545,2,0.82667,0.055
1673566,0.317,0.28,0.74256,0.077
1673567,-0.008,-0.01,1,-0.011
1673568,-0.032,-0.03,0.95628,-0.022
1673569,3.939,3.45,0.74256,0.077
1673570,4.05,3.43,0.66142,0.099
1673571,2.405,2.25,0.74256,0.077
1673572,0.206,0.23,1,0.011
1673573,-0.467,-0.55,1,-0.011
1673574,-0.37,-0.43,1,-0.011
1673575,-0.279,-0.33,0.82667,-0.055
1673576,-0.18,-0.26,1,-0.011
1673577,0.024,0.04,1,0.011
1673578,0.853,1.58,1,0.011
1673579,1.007,2.2,0.74256,0.077
1673580,0.98,2.24,0.66142,0.099
1673581,1.239,3.06,0.66142,0.099
1673582,0.86,1.76,0.66142,0.099
1673583,0.564,1.08,0.82667,0.055
1673584,0.16,0.29,0.82667,0.055
1673585,0.654,1.35,0.58407,0.121
1673586,0.879,2.1,0.66142,0.099
1673587,0.995,2.18,0.58407,0.121
1673588,0.919,1.88,0.82667,0.055
1673589,1.188,2.41,0.74256,0.077
1673590,1.287,3.06,0.51122,0.143
1673591,1.358,3.36,0.51122,0.143
1673592,2.079,5.41,0.44342,0.165
1673593,1.157,3.21,0.44342,0.165
1673594,1.048,3.28,0.44342,0.165
1673595,1.527,3.74,0.44342,0.165
1673596,2.68,5.6,0.51122,0.143
1673597,1.345,3.09,0.44342,0.165
1673598,1.273,3.02,0.51122,0.143
1673599,0.93,2.5,0.44342,0.165
1673600,0.888,2.63,0.38107,0.187
1673601,1.02,3.27,0.22844,0.253
1673602,1.008,3.23,0.27356,0.231
1673603,1.118,3.33,0.27356,0.231
1673604,0.706,2.68,0.44342,0.165
1673605,0.809,3.08,0.32442,0.209
1673606,0.857,2.95,0.22844,0.253
1673607,0.875,2.83,0.32442,0.209
1673608,0.72,2.4,0.38107,0.187
1673609,1.09,3.18,0.44342,0.165
1673610,3.26,7.74,0.38107,0.187
1673611,2.45,6.1,0.38107,0.187
1673612,1.023,3.15,0.51122,0.143
1673613,0.712,2.89,0.54644,0.132
1673614,0.914,3.13,0.82667,0.055
1673615,2.033,5.85,0.38107,0.187
1673616,3.055,6.69,0.22844,0.253
1673617,1.563,3.22,0.58407,0.121
1673618,1.987,3.96,0.44342,0.165
1673619,2.425,4.28,0.32442,0.209
1673620,2.085,3.81,0.44342,0.165
1673621,2.027,4.85,0.38107,0.187
1673622,2.126,4.64,0.51122,0.143
1673623,2.051,4.73,0.44342,0.165
1673624,1.871,4.23,0.44342,0.165
1673625,1.738,4.23,0.58407,0.121
1673626,1.753,4.32,0.58407,0.121
1673627,1.801,4.35,0.58407,0.121
1673628,1.717,3.99,0.51122,0.143
1673629,0.246,0.69,0.66142,0.099
1673630,0.42,1.42,0.70113,0.088
1673631,-0.292,-1.16,0.95628,-0.022
1673632,0.071,0.26,0.95628,0.022
1673633,-0.382,-1.79,0.95628,-0.022
1673634,-0.522,-3.96,0.476,-0.154
1673635,-0.28,-1.31,0.86935,-0.044
1673636,0.025,0.11,0.95628,0.022
1673637,0.362,2.32,0.476,0.154
1673638,0.39,2.57,0.6217,0.11
1673639,0.503,1.94,0.70113,0.088
1673640,0.649,3.24,0.476,0.154
1673641,0.418,2.86,0.6217,0.11
1673642,0.67,3.23,0.41085,0.176
1673643,0.405,2.98,0.54644,0.132
1673644,0.006,0.09,0.5791,0.121
1673645,0.005,0.12,0.36884,0.187
1673646,0,0,0.51784,0.132
1673647,0.003,0.07,0.36884,0.187
1673648,0.003,0.06,0.65722,0.099
1673649,0.001,0.03,0.39877,0.176
1673650,0,0,0.69953,0.077
1673651,0,0,0.46383,0.143
1673652,0,0,0.79694,0.055
1673653,0,0,1,0.011
1673654,0,0,0.51784,0.132
1673655,0.002,0.06,0.39066,0.176
1673656,0,0,0.45689,0.154
1673657,0,0,0.45689,0.154
1673658,0,0,0.6532,0.099
1673659,0,0,0.6532,0.099
1673660,0.002,0.05,0.39066,0.176
1673661,0.002,0.04,0.33061,0.198
1673662,0,0,0.39274,0.165
1673663,0,0,0.69953,0.077
1673664,0,0,0.79694,0.055
1673665,0,0,0.79694,0.055
1673666,0,0,1,0
1673667,0,0,1,0
1673668,0,0,0.2481,0.176
1673669,0,0,0.2481,0.176
1673670,0,0,0.3633,0.121
1673671,0,0,0.3633,0.121
1673672,0,0,0.3633,0.121
1673673,0,0,0.2481,0.176
1673674,0,0,0.94481,0.022
1673675,0,0,0.2481,0.176
1673676,0,0,0.3633,0.121
1673677,0,0,0.3633,0.121
1673678,0,0,0.3633,0.121
1673679,0,0,0.21485,0.121
1673680,0,0,0.21485,0.121
1673681,0,0,0.21485,0.121
1673682,0,0,0.21485,0.121
1673683,0,0,0.21485,0.121
1673684,0,NA,NA,0
1673685,0,NA,NA,0
1675910,0,0,0.23925,0.198
1675911,0,0,0.23925,0.198
1675912,0,0,0.12263,0.275
1675913,0,0,0.15701,0.253
1675914,0,0,0.19826,0.231
1675915,0,0,0.14289,0.275
1675916,0,0,0.37786,0.176
1675917,0,0,0.31759,0.198
1675919,0,0,0.46383,0.143
1675920,0.015,0.21,0.50564,0.143
1675921,0.708,3.61,0.38107,0.187
1675922,0.95,3.36,0.38107,0.187
1675923,1.713,5.56,0.38107,0.187
1675924,1.283,3.14,0.66142,0.099
1675925,2.365,6.11,0.58407,0.121
1675926,1.047,3.02,0.66142,0.099
1675927,0.789,1.71,0.82667,0.055
1675928,0.873,2.74,0.66142,0.099
1675929,0.453,3.26,0.44342,0.165
1675930,0.524,2.05,0.66142,0.099
1675931,0.641,2.03,0.58407,0.121
1675932,0.02,0.08,1,0.011
1675933,0,0,1,0
