"nie_malla_modi_id","basin_code","basin_name"
1738374,2,"Guadalfeo"
1738376,2,"Guadalfeo"
1738379,2,"Guadalfeo"
1738382,2,"Guadalfeo"
1738384,2,"Guadalfeo"
1738387,2,"Guadalfeo"
1738389,2,"Guadalfeo"
1738392,2,"Guadalfeo"
1738394,2,"Guadalfeo"
1738397,2,"Guadalfeo"
1738399,2,"Guadalfeo"
1738402,2,"Guadalfeo"
1738405,2,"Guadalfeo"
1738407,2,"Guadalfeo"
1738410,2,"Guadalfeo"
1738412,2,"Guadalfeo"
1738415,2,"Guadalfeo"
1738417,2,"Guadalfeo"
1738420,2,"Guadalfeo"
1738422,2,"Guadalfeo"
1738425,2,"Guadalfeo"
1738427,2,"Guadalfeo"
1738430,2,"Guadalfeo"
1738433,2,"Guadalfeo"
1738438,3,"Adra"
1738440,3,"Adra"
1738443,3,"Adra"
1738445,3,"Adra"
1738448,3,"Adra"
1738496,4,"Andarax"
1738499,4,"Andarax"
1738502,4,"Andarax"
1738504,4,"Andarax"
1738507,4,"Andarax"
1738509,4,"Andarax"
1738512,4,"Andarax"
1738514,4,"Andarax"
1738545,4,"Andarax"
1738548,4,"Andarax"
1740770,2,"Guadalfeo"
1740773,2,"Guadalfeo"
1740775,2,"Guadalfeo"
1740778,2,"Guadalfeo"
1740780,2,"Guadalfeo"
1740783,2,"Guadalfeo"
1740786,2,"Guadalfeo"
1740791,2,"Guadalfeo"
1740793,2,"Guadalfeo"
1740796,2,"Guadalfeo"
1740798,2,"Guadalfeo"
1740801,2,"Guadalfeo"
1740804,2,"Guadalfeo"
1740806,2,"Guadalfeo"
1740809,2,"Guadalfeo"
1740811,2,"Guadalfeo"
1740814,2,"Guadalfeo"
1740816,2,"Guadalfeo"
1740819,2,"Guadalfeo"
1740821,2,"Guadalfeo"
1740824,2,"Guadalfeo"
1740826,2,"Guadalfeo"
1740829,2,"Guadalfeo"
1740832,2,"Guadalfeo"
1740834,2,"Guadalfeo"
1740837,2,"Guadalfeo"
1740839,2,"Guadalfeo"
1740842,3,"Adra"
1740847,3,"Adra"
1740849,3,"Adra"
1740901,4,"Andarax"
1740908,4,"Andarax"
1740916,4,"Andarax"
1740946,4,"Andarax"
1740949,4,"Andarax"
1743174,2,"Guadalfeo"
1743177,2,"Guadalfeo"
1743179,2,"Guadalfeo"
1743182,2,"Guadalfeo"
1743185,2,"Guadalfeo"
1743187,2,"Guadalfeo"
1743190,2,"Guadalfeo"
1743192,2,"Guadalfeo"
1743195,2,"Guadalfeo"
1743197,2,"Guadalfeo"
1743200,2,"Guadalfeo"
1743202,2,"Guadalfeo"
1743205,2,"Guadalfeo"
1743208,2,"Guadalfeo"
1743210,2,"Guadalfeo"
1743213,2,"Guadalfeo"
1743215,2,"Guadalfeo"
1743218,2,"Guadalfeo"
1743220,2,"Guadalfeo"
1743223,2,"Guadalfeo"
1743225,2,"Guadalfeo"
1743228,2,"Guadalfeo"
1743230,2,"Guadalfeo"
1743233,2,"Guadalfeo"
1743236,2,"Guadalfeo"
1743241,2,"Guadalfeo"
1743243,3,"Adra"
1743248,3,"Adra"
1743251,3,"Adra"
1743353,4,"Andarax"
1745576,2,"Guadalfeo"
1745578,2,"Guadalfeo"
1745581,2,"Guadalfeo"
1745583,2,"Guadalfeo"
1745586,2,"Guadalfeo"
1745589,2,"Guadalfeo"
1745594,2,"Guadalfeo"
1745596,2,"Guadalfeo"
1745599,2,"Guadalfeo"
1745601,2,"Guadalfeo"
1745604,2,"Guadalfeo"
1745607,2,"Guadalfeo"
1745609,2,"Guadalfeo"
1745612,2,"Guadalfeo"
1745614,2,"Guadalfeo"
1745617,2,"Guadalfeo"
1745619,2,"Guadalfeo"
1745622,2,"Guadalfeo"
1745624,2,"Guadalfeo"
1745627,2,"Guadalfeo"
1745629,2,"Guadalfeo"
1745632,2,"Guadalfeo"
1745635,2,"Guadalfeo"
1745637,2,"Guadalfeo"
1745640,2,"Guadalfeo"
1745642,2,"Guadalfeo"
1745645,3,"Adra"
1747977,2,"Guadalfeo"
1747980,2,"Guadalfeo"
1747982,2,"Guadalfeo"
1747985,2,"Guadalfeo"
1747988,2,"Guadalfeo"
1747990,2,"Guadalfeo"
1747993,2,"Guadalfeo"
1747995,2,"Guadalfeo"
1747998,2,"Guadalfeo"
1748000,2,"Guadalfeo"
1748003,2,"Guadalfeo"
1748005,2,"Guadalfeo"
1748008,2,"Guadalfeo"
1748010,2,"Guadalfeo"
1748013,2,"Guadalfeo"
1748016,2,"Guadalfeo"
1748018,2,"Guadalfeo"
1748021,2,"Guadalfeo"
1748023,2,"Guadalfeo"
1748026,2,"Guadalfeo"
1748028,2,"Guadalfeo"
1748031,2,"Guadalfeo"
1748033,2,"Guadalfeo"
1748036,2,"Guadalfeo"
1748039,2,"Guadalfeo"
1748044,2,"Guadalfeo"
1748046,2,"Guadalfeo"
1750379,2,"Guadalfeo"
1750381,2,"Guadalfeo"
1750384,2,"Guadalfeo"
1750386,2,"Guadalfeo"
1750389,2,"Guadalfeo"
1750391,2,"Guadalfeo"
1750397,2,"Guadalfeo"
1750399,2,"Guadalfeo"
1750402,2,"Guadalfeo"
1750404,2,"Guadalfeo"
1750407,2,"Guadalfeo"
1750410,2,"Guadalfeo"
1750412,2,"Guadalfeo"
1750415,2,"Guadalfeo"
1750417,2,"Guadalfeo"
1750420,2,"Guadalfeo"
1750422,2,"Guadalfeo"
1750425,2,"Guadalfeo"
1750427,2,"Guadalfeo"
1750430,2,"Guadalfeo"
1750432,2,"Guadalfeo"
1750435,2,"Guadalfeo"
1750438,2,"Guadalfeo"
1750440,2,"Guadalfeo"
1750443,2,"Guadalfeo"
1750448,3,"Adra"
1750450,3,"Adra"
1752783,2,"Guadalfeo"
1752785,2,"Guadalfeo"
1752788,2,"Guadalfeo"
1752791,2,"Guadalfeo"
1752793,2,"Guadalfeo"
1752796,2,"Guadalfeo"
1752798,2,"Guadalfeo"
1752801,2,"Guadalfeo"
1752803,2,"Guadalfeo"
1752806,2,"Guadalfeo"
1752808,2,"Guadalfeo"
1752811,2,"Guadalfeo"
1752813,2,"Guadalfeo"
1752816,2,"Guadalfeo"
1752819,2,"Guadalfeo"
1752821,2,"Guadalfeo"
1752824,2,"Guadalfeo"
1752826,2,"Guadalfeo"
1752829,2,"Guadalfeo"
1752831,2,"Guadalfeo"
1752834,2,"Guadalfeo"
1752836,2,"Guadalfeo"
1752839,2,"Guadalfeo"
1752842,2,"Guadalfeo"
1752849,2,"Guadalfeo"
1755183,2,"Guadalfeo"
1755186,2,"Guadalfeo"
1755188,2,"Guadalfeo"
1755191,2,"Guadalfeo"
1755193,2,"Guadalfeo"
1755196,2,"Guadalfeo"
1755200,2,"Guadalfeo"
1755202,2,"Guadalfeo"
1755205,2,"Guadalfeo"
1755207,2,"Guadalfeo"
1755210,2,"Guadalfeo"
1755212,2,"Guadalfeo"
1755215,2,"Guadalfeo"
1755217,2,"Guadalfeo"
1755220,2,"Guadalfeo"
1755222,2,"Guadalfeo"
1755225,2,"Guadalfeo"
1755227,2,"Guadalfeo"
1755230,2,"Guadalfeo"
1755232,2,"Guadalfeo"
1755235,2,"Guadalfeo"
1755237,2,"Guadalfeo"
1755240,2,"Guadalfeo"
1755242,2,"Guadalfeo"
1755245,2,"Guadalfeo"
1757586,2,"Guadalfeo"
1757588,2,"Guadalfeo"
1757591,2,"Guadalfeo"
1757594,2,"Guadalfeo"
1757596,2,"Guadalfeo"
1757599,2,"Guadalfeo"
1757601,2,"Guadalfeo"
1757604,2,"Guadalfeo"
1757606,2,"Guadalfeo"
1757609,2,"Guadalfeo"
1757611,2,"Guadalfeo"
1757614,2,"Guadalfeo"
1757617,2,"Guadalfeo"
1757619,2,"Guadalfeo"
1757622,2,"Guadalfeo"
1757624,2,"Guadalfeo"
1757627,2,"Guadalfeo"
1757629,2,"Guadalfeo"
1757632,2,"Guadalfeo"
1757634,2,"Guadalfeo"
1757637,2,"Guadalfeo"
1757639,2,"Guadalfeo"
1757642,2,"Guadalfeo"
1757645,2,"Guadalfeo"
1759987,2,"Guadalfeo"
1759990,2,"Guadalfeo"
1759992,2,"Guadalfeo"
1759995,2,"Guadalfeo"
1759998,2,"Guadalfeo"
1760003,2,"Guadalfeo"
1760005,2,"Guadalfeo"
1760008,2,"Guadalfeo"
1760010,2,"Guadalfeo"
1760013,2,"Guadalfeo"
1760016,2,"Guadalfeo"
1760018,2,"Guadalfeo"
1760021,2,"Guadalfeo"
1760023,2,"Guadalfeo"
1760026,2,"Guadalfeo"
1760028,2,"Guadalfeo"
1760033,2,"Guadalfeo"
1760036,2,"Guadalfeo"
1760038,2,"Guadalfeo"
1760041,2,"Guadalfeo"
1760044,2,"Guadalfeo"
1762388,2,"Guadalfeo"
1762391,2,"Guadalfeo"
1762393,2,"Guadalfeo"
1762396,2,"Guadalfeo"
1762398,2,"Guadalfeo"
1762403,2,"Guadalfeo"
1762406,2,"Guadalfeo"
1762408,2,"Guadalfeo"
1762411,2,"Guadalfeo"
1762413,2,"Guadalfeo"
1762416,2,"Guadalfeo"
1762418,2,"Guadalfeo"
1762421,2,"Guadalfeo"
1762423,2,"Guadalfeo"
1762426,2,"Guadalfeo"
1762428,2,"Guadalfeo"
1762436,2,"Guadalfeo"
1762438,2,"Guadalfeo"
1762441,2,"Guadalfeo"
1762443,2,"Guadalfeo"
1762446,2,"Guadalfeo"
1764790,2,"Guadalfeo"
1764792,2,"Guadalfeo"
1764795,2,"Guadalfeo"
1764797,2,"Guadalfeo"
1764800,2,"Guadalfeo"
1764806,2,"Guadalfeo"
1764808,2,"Guadalfeo"
1764811,2,"Guadalfeo"
1764813,2,"Guadalfeo"
1764816,2,"Guadalfeo"
1764819,2,"Guadalfeo"
1764821,2,"Guadalfeo"
1764824,2,"Guadalfeo"
1764826,2,"Guadalfeo"
1764829,2,"Guadalfeo"
1764836,2,"Guadalfeo"
1764839,2,"Guadalfeo"
1767192,2,"Guadalfeo"
1767194,2,"Guadalfeo"
1767197,2,"Guadalfeo"
1767200,2,"Guadalfeo"
1767207,2,"Guadalfeo"
1767210,2,"Guadalfeo"
1767212,2,"Guadalfeo"
1767215,2,"Guadalfeo"
1767217,2,"Guadalfeo"
1767223,2,"Guadalfeo"
1767225,2,"Guadalfeo"
1767228,2,"Guadalfeo"
1767238,2,"Guadalfeo"
1769595,2,"Guadalfeo"
1769597,2,"Guadalfeo"
1769600,2,"Guadalfeo"
1769602,2,"Guadalfeo"
1769609,2,"Guadalfeo"
1769611,2,"Guadalfeo"
1769614,2,"Guadalfeo"
1769616,2,"Guadalfeo"
1769624,2,"Guadalfeo"
1769626,2,"Guadalfeo"
1769629,2,"Guadalfeo"
1769631,2,"Guadalfeo"
1772013,2,"Guadalfeo"
1772015,2,"Guadalfeo"
1772028,2,"Guadalfeo"
1772031,2,"Guadalfeo"
1772041,2,"Guadalfeo"
1772043,2,"Guadalfeo"
1774414,2,"Guadalfeo"
1774417,2,"Guadalfeo"
1774430,2,"Guadalfeo"
1774432,2,"Guadalfeo"
1774445,2,"Guadalfeo"
1776818,2,"Guadalfeo"
1776831,2,"Guadalfeo"
1779233,2,"Guadalfeo"
1589498,5,"Fardes"
1591901,5,"Fardes"
1591914,5,"Fardes"
1591915,5,"Fardes"
1594301,5,"Fardes"
1594303,5,"Fardes"
1594310,5,"Fardes"
1594311,5,"Fardes"
1594316,5,"Fardes"
1596704,5,"Fardes"
1596705,5,"Fardes"
1596712,5,"Fardes"
1596713,5,"Fardes"
1596715,5,"Fardes"
1596717,5,"Fardes"
1596718,5,"Fardes"
1599103,5,"Fardes"
1599104,5,"Fardes"
1599106,5,"Fardes"
1599108,5,"Fardes"
1599114,5,"Fardes"
1599116,5,"Fardes"
1599117,5,"Fardes"
1599119,5,"Fardes"
1599121,5,"Fardes"
1601505,5,"Fardes"
1601507,5,"Fardes"
1601508,5,"Fardes"
1601510,5,"Fardes"
1601516,5,"Fardes"
1601518,5,"Fardes"
1601520,5,"Fardes"
1601521,5,"Fardes"
1601523,5,"Fardes"
1601525,5,"Fardes"
1603906,5,"Fardes"
1603907,5,"Fardes"
1603909,5,"Fardes"
1603911,5,"Fardes"
1603912,5,"Fardes"
1603919,5,"Fardes"
1603921,5,"Fardes"
1603922,5,"Fardes"
1603924,5,"Fardes"
1603925,5,"Fardes"
1603927,5,"Fardes"
1606308,5,"Fardes"
1606310,5,"Fardes"
1606311,5,"Fardes"
1606313,5,"Fardes"
1606315,5,"Fardes"
1606321,5,"Fardes"
1606323,5,"Fardes"
1606324,5,"Fardes"
1606326,5,"Fardes"
1606328,5,"Fardes"
1606329,5,"Fardes"
1608708,5,"Fardes"
1608709,5,"Fardes"
1608711,5,"Fardes"
1608713,5,"Fardes"
1608714,5,"Fardes"
1608716,5,"Fardes"
1608718,5,"Fardes"
1608719,5,"Fardes"
1608721,5,"Fardes"
1608723,5,"Fardes"
1608724,5,"Fardes"
1608726,5,"Fardes"
1608728,5,"Fardes"
1608729,5,"Fardes"
1608731,5,"Fardes"
1611108,1,"Genil"
1611111,5,"Fardes"
1611113,5,"Fardes"
1611114,5,"Fardes"
1611116,5,"Fardes"
1611118,5,"Fardes"
1611119,5,"Fardes"
1611121,5,"Fardes"
1611122,5,"Fardes"
1611124,5,"Fardes"
1611126,5,"Fardes"
1611127,5,"Fardes"
1611129,5,"Fardes"
1611131,5,"Fardes"
1611132,5,"Fardes"
1611134,5,"Fardes"
1613510,1,"Genil"
1613512,5,"Fardes"
1613513,5,"Fardes"
1613515,5,"Fardes"
1613517,5,"Fardes"
1613518,5,"Fardes"
1613520,5,"Fardes"
1613522,5,"Fardes"
1613523,5,"Fardes"
1613525,5,"Fardes"
1613527,5,"Fardes"
1613528,5,"Fardes"
1613530,5,"Fardes"
1613531,5,"Fardes"
1613533,5,"Fardes"
1613535,5,"Fardes"
1613536,5,"Fardes"
1613538,5,"Fardes"
1615910,1,"Genil"
1615911,1,"Genil"
1615912,1,"Genil"
1615914,5,"Fardes"
1615916,5,"Fardes"
1615917,5,"Fardes"
1615919,5,"Fardes"
1615921,5,"Fardes"
1615922,5,"Fardes"
1615924,5,"Fardes"
1615926,5,"Fardes"
1615927,5,"Fardes"
1615929,5,"Fardes"
1615931,5,"Fardes"
1615932,5,"Fardes"
1615934,5,"Fardes"
1615936,5,"Fardes"
1615937,5,"Fardes"
1615939,5,"Fardes"
1618310,1,"Genil"
1618311,1,"Genil"
1618313,1,"Genil"
1618315,1,"Genil"
1618316,1,"Genil"
1618318,5,"Fardes"
1618320,5,"Fardes"
1618321,5,"Fardes"
1618323,5,"Fardes"
1618325,5,"Fardes"
1618326,5,"Fardes"
1618328,5,"Fardes"
1618329,5,"Fardes"
1618331,5,"Fardes"
1618333,5,"Fardes"
1618334,5,"Fardes"
1618336,5,"Fardes"
1618338,5,"Fardes"
1618339,5,"Fardes"
1620712,1,"Genil"
1620713,1,"Genil"
1620714,1,"Genil"
1620715,1,"Genil"
1620717,1,"Genil"
1620719,1,"Genil"
1620720,1,"Genil"
1620722,5,"Fardes"
1620724,5,"Fardes"
1620725,5,"Fardes"
1620727,5,"Fardes"
1620728,5,"Fardes"
1620730,5,"Fardes"
1620732,5,"Fardes"
1620733,5,"Fardes"
1620735,5,"Fardes"
1620737,5,"Fardes"
1620738,5,"Fardes"
1620740,5,"Fardes"
1623115,1,"Genil"
1623117,1,"Genil"
1623118,1,"Genil"
1623120,1,"Genil"
1623122,1,"Genil"
1623123,5,"Fardes"
1623125,5,"Fardes"
1623127,5,"Fardes"
1623128,5,"Fardes"
1623130,5,"Fardes"
1623132,5,"Fardes"
1623133,5,"Fardes"
1623135,5,"Fardes"
1623137,5,"Fardes"
1623138,5,"Fardes"
1623140,5,"Fardes"
1623142,5,"Fardes"
1625520,1,"Genil"
1625522,1,"Genil"
1625523,1,"Genil"
1625525,1,"Genil"
1625527,5,"Fardes"
1625528,5,"Fardes"
1625530,5,"Fardes"
1625531,5,"Fardes"
1625533,5,"Fardes"
1625535,5,"Fardes"
1625536,5,"Fardes"
1625538,5,"Fardes"
1625540,5,"Fardes"
1625541,5,"Fardes"
1625543,5,"Fardes"
1627926,1,"Genil"
1627927,5,"Fardes"
1627929,5,"Fardes"
1627931,5,"Fardes"
1627932,5,"Fardes"
1627934,5,"Fardes"
1627935,5,"Fardes"
1627937,5,"Fardes"
1627939,5,"Fardes"
1627940,5,"Fardes"
1627942,5,"Fardes"
1627944,5,"Fardes"
1627945,5,"Fardes"
1627947,5,"Fardes"
1630328,1,"Genil"
1630330,5,"Fardes"
1630331,5,"Fardes"
1630333,5,"Fardes"
1630334,5,"Fardes"
1630336,5,"Fardes"
1630338,5,"Fardes"
1630339,5,"Fardes"
1630341,5,"Fardes"
1630343,5,"Fardes"
1630344,5,"Fardes"
1630346,5,"Fardes"
1630348,5,"Fardes"
1630349,5,"Fardes"
1632730,5,"Fardes"
1632732,5,"Fardes"
1632734,5,"Fardes"
1632735,5,"Fardes"
1632737,5,"Fardes"
1632739,5,"Fardes"
1632740,5,"Fardes"
1632742,5,"Fardes"
1632743,5,"Fardes"
1632745,5,"Fardes"
1632747,5,"Fardes"
1632748,5,"Fardes"
1632750,5,"Fardes"
1632755,5,"Fardes"
1632775,5,"Fardes"
1635131,1,"Genil"
1635133,5,"Fardes"
1635134,5,"Fardes"
1635136,5,"Fardes"
1635137,5,"Fardes"
1635139,5,"Fardes"
1635141,5,"Fardes"
1635142,5,"Fardes"
1635144,5,"Fardes"
1635146,5,"Fardes"
1635147,5,"Fardes"
1635149,5,"Fardes"
1635151,5,"Fardes"
1635152,5,"Fardes"
1635154,5,"Fardes"
1635156,5,"Fardes"
1635157,5,"Fardes"
1635169,5,"Fardes"
1635170,5,"Fardes"
1635174,5,"Fardes"
1635175,5,"Fardes"
1635177,5,"Fardes"
1635180,5,"Fardes"
1635184,5,"Fardes"
1635185,5,"Fardes"
1635208,4,"Andarax"
1635210,4,"Andarax"
1635212,4,"Andarax"
1635213,4,"Andarax"
1637532,1,"Genil"
1637533,1,"Genil"
1637535,1,"Genil"
1637537,5,"Fardes"
1637538,5,"Fardes"
1637540,5,"Fardes"
1637541,5,"Fardes"
1637543,5,"Fardes"
1637545,5,"Fardes"
1637546,5,"Fardes"
1637548,5,"Fardes"
1637550,5,"Fardes"
1637551,5,"Fardes"
1637553,5,"Fardes"
1637555,5,"Fardes"
1637556,5,"Fardes"
1637558,5,"Fardes"
1637560,5,"Fardes"
1637566,5,"Fardes"
1637571,5,"Fardes"
1637576,5,"Fardes"
1637578,5,"Fardes"
1637579,5,"Fardes"
1637584,5,"Fardes"
1637586,5,"Fardes"
1637587,5,"Fardes"
1637594,5,"Fardes"
1637607,4,"Andarax"
1637609,4,"Andarax"
1637611,4,"Andarax"
1637612,4,"Andarax"
1637614,4,"Andarax"
1637615,4,"Andarax"
1637617,4,"Andarax"
1639929,1,"Genil"
1639934,1,"Genil"
1639936,1,"Genil"
1639937,1,"Genil"
1639939,5,"Fardes"
1639941,5,"Fardes"
1639942,5,"Fardes"
1639944,5,"Fardes"
1639945,5,"Fardes"
1639947,5,"Fardes"
1639949,5,"Fardes"
1639950,5,"Fardes"
1639952,5,"Fardes"
1639954,5,"Fardes"
1639955,5,"Fardes"
1639957,5,"Fardes"
1639959,5,"Fardes"
1639960,5,"Fardes"
1639964,5,"Fardes"
1639967,5,"Fardes"
1639968,5,"Fardes"
1639972,5,"Fardes"
1639973,5,"Fardes"
1639978,5,"Fardes"
1639980,5,"Fardes"
1639982,5,"Fardes"
1639985,5,"Fardes"
1639987,5,"Fardes"
1639988,5,"Fardes"
1639992,5,"Fardes"
1639993,5,"Fardes"
1639995,5,"Fardes"
1640008,4,"Andarax"
1640010,4,"Andarax"
1640011,4,"Andarax"
1640013,4,"Andarax"
1640015,4,"Andarax"
1640016,4,"Andarax"
1640018,4,"Andarax"
1640019,4,"Andarax"
1640021,4,"Andarax"
1640022,4,"Andarax"
1640023,4,"Andarax"
1642331,1,"Genil"
1642333,1,"Genil"
1642335,1,"Genil"
1642336,1,"Genil"
1642338,1,"Genil"
1642340,1,"Genil"
1642341,1,"Genil"
1642343,5,"Fardes"
1642344,5,"Fardes"
1642346,5,"Fardes"
1642348,5,"Fardes"
1642349,5,"Fardes"
1642351,5,"Fardes"
1642353,5,"Fardes"
1642354,5,"Fardes"
1642356,5,"Fardes"
1642358,5,"Fardes"
1642359,5,"Fardes"
1642361,5,"Fardes"
1642363,5,"Fardes"
1642364,5,"Fardes"
1642366,5,"Fardes"
1642368,5,"Fardes"
1642369,5,"Fardes"
1642371,5,"Fardes"
1642372,5,"Fardes"
1642374,5,"Fardes"
1642375,5,"Fardes"
1642377,5,"Fardes"
1642381,5,"Fardes"
1642382,5,"Fardes"
1642384,5,"Fardes"
1642387,5,"Fardes"
1642389,5,"Fardes"
1642390,5,"Fardes"
1642392,5,"Fardes"
1642394,5,"Fardes"
1642395,5,"Fardes"
1642407,4,"Andarax"
1642409,4,"Andarax"
1642410,4,"Andarax"
1642412,4,"Andarax"
1642414,4,"Andarax"
1642415,4,"Andarax"
1642417,4,"Andarax"
1642418,4,"Andarax"
1642420,4,"Andarax"
1642422,4,"Andarax"
1642423,4,"Andarax"
1642425,4,"Andarax"
1642427,4,"Andarax"
1642428,4,"Andarax"
1644734,1,"Genil"
1644735,1,"Genil"
1644737,1,"Genil"
1644739,1,"Genil"
1644740,1,"Genil"
1644742,1,"Genil"
1644743,1,"Genil"
1644745,5,"Fardes"
1644747,5,"Fardes"
1644748,5,"Fardes"
1644750,5,"Fardes"
1644752,5,"Fardes"
1644753,5,"Fardes"
1644755,5,"Fardes"
1644757,5,"Fardes"
1644758,5,"Fardes"
1644760,5,"Fardes"
1644762,5,"Fardes"
1644763,5,"Fardes"
1644765,5,"Fardes"
1644767,5,"Fardes"
1644768,5,"Fardes"
1644770,5,"Fardes"
1644771,5,"Fardes"
1644773,5,"Fardes"
1644775,5,"Fardes"
1644776,5,"Fardes"
1644783,5,"Fardes"
1644785,5,"Fardes"
1644786,5,"Fardes"
1644790,5,"Fardes"
1644791,5,"Fardes"
1644793,5,"Fardes"
1644794,5,"Fardes"
1644796,5,"Fardes"
1644798,5,"Fardes"
1644803,4,"Andarax"
1644809,4,"Andarax"
1644811,4,"Andarax"
1644813,4,"Andarax"
1644814,4,"Andarax"
1644816,4,"Andarax"
1644818,4,"Andarax"
1644819,4,"Andarax"
1644821,4,"Andarax"
1644822,4,"Andarax"
1644824,4,"Andarax"
1644825,4,"Andarax"
1644826,4,"Andarax"
1644827,4,"Andarax"
1644829,4,"Andarax"
1644831,4,"Andarax"
1644832,4,"Andarax"
1647136,1,"Genil"
1647138,1,"Genil"
1647139,1,"Genil"
1647141,1,"Genil"
1647143,1,"Genil"
1647144,1,"Genil"
1647146,1,"Genil"
1647148,5,"Fardes"
1647149,5,"Fardes"
1647151,5,"Fardes"
1647152,5,"Fardes"
1647154,5,"Fardes"
1647156,5,"Fardes"
1647157,5,"Fardes"
1647159,5,"Fardes"
1647161,5,"Fardes"
1647162,5,"Fardes"
1647164,5,"Fardes"
1647166,5,"Fardes"
1647167,5,"Fardes"
1647169,5,"Fardes"
1647171,5,"Fardes"
1647172,5,"Fardes"
1647174,5,"Fardes"
1647175,5,"Fardes"
1647177,5,"Fardes"
1647178,5,"Fardes"
1647180,5,"Fardes"
1647187,5,"Fardes"
1647189,5,"Fardes"
1647190,5,"Fardes"
1647192,5,"Fardes"
1647193,5,"Fardes"
1647195,5,"Fardes"
1647197,5,"Fardes"
1647198,5,"Fardes"
1647200,5,"Fardes"
1647205,4,"Andarax"
1647207,4,"Andarax"
1647208,4,"Andarax"
1647210,4,"Andarax"
1647212,4,"Andarax"
1647213,4,"Andarax"
1647215,4,"Andarax"
1647217,4,"Andarax"
1647218,4,"Andarax"
1647220,4,"Andarax"
1647221,4,"Andarax"
1647223,4,"Andarax"
1647225,4,"Andarax"
1647226,4,"Andarax"
1647228,4,"Andarax"
1647230,4,"Andarax"
1647231,4,"Andarax"
1647233,4,"Andarax"
1647235,4,"Andarax"
1647243,4,"Andarax"
1649540,1,"Genil"
1649542,1,"Genil"
1649543,1,"Genil"
1649545,1,"Genil"
1649546,1,"Genil"
1649548,1,"Genil"
1649550,1,"Genil"
1649551,5,"Fardes"
1649553,5,"Fardes"
1649555,5,"Fardes"
1649556,5,"Fardes"
1649558,5,"Fardes"
1649560,5,"Fardes"
1649561,5,"Fardes"
1649563,5,"Fardes"
1649565,5,"Fardes"
1649566,5,"Fardes"
1649568,5,"Fardes"
1649570,5,"Fardes"
1649571,5,"Fardes"
1649573,5,"Fardes"
1649574,5,"Fardes"
1649576,5,"Fardes"
1649578,5,"Fardes"
1649579,5,"Fardes"
1649581,5,"Fardes"
1649583,5,"Fardes"
1649586,5,"Fardes"
1649588,5,"Fardes"
1649589,5,"Fardes"
1649591,5,"Fardes"
1649593,5,"Fardes"
1649594,5,"Fardes"
1649596,5,"Fardes"
1649597,5,"Fardes"
1649599,5,"Fardes"
1649601,5,"Fardes"
1649602,4,"Andarax"
1649606,4,"Andarax"
1649607,4,"Andarax"
1649609,4,"Andarax"
1649611,4,"Andarax"
1649612,4,"Andarax"
1649614,4,"Andarax"
1649616,4,"Andarax"
1649617,4,"Andarax"
1649619,4,"Andarax"
1649621,4,"Andarax"
1649622,4,"Andarax"
1649624,4,"Andarax"
1649625,4,"Andarax"
1649627,4,"Andarax"
1649628,4,"Andarax"
1649629,4,"Andarax"
1649630,4,"Andarax"
1649632,4,"Andarax"
1649634,4,"Andarax"
1649635,4,"Andarax"
1649637,4,"Andarax"
1649639,4,"Andarax"
1649640,4,"Andarax"
1649642,4,"Andarax"
1649643,4,"Andarax"
1649645,4,"Andarax"
1651908,1,"Genil"
1651909,1,"Genil"
1651941,1,"Genil"
1651942,1,"Genil"
1651944,1,"Genil"
1651946,1,"Genil"
1651947,1,"Genil"
1651949,1,"Genil"
1651950,1,"Genil"
1651952,1,"Genil"
1651954,5,"Fardes"
1651955,5,"Fardes"
1651957,5,"Fardes"
1651959,5,"Fardes"
1651960,5,"Fardes"
1651962,5,"Fardes"
1651964,5,"Fardes"
1651965,5,"Fardes"
1651967,5,"Fardes"
1651969,5,"Fardes"
1651970,5,"Fardes"
1651972,5,"Fardes"
1651974,5,"Fardes"
1651975,5,"Fardes"
1651977,5,"Fardes"
1651978,5,"Fardes"
1651980,5,"Fardes"
1651981,5,"Fardes"
1651982,5,"Fardes"
1651983,5,"Fardes"
1651985,5,"Fardes"
1651987,5,"Fardes"
1651988,5,"Fardes"
1651990,5,"Fardes"
1651992,5,"Fardes"
1651993,5,"Fardes"
1651995,5,"Fardes"
1651996,5,"Fardes"
1651998,5,"Fardes"
1652000,5,"Fardes"
1652001,5,"Fardes"
1652003,4,"Andarax"
1652005,4,"Andarax"
1652006,4,"Andarax"
1652008,4,"Andarax"
1652010,4,"Andarax"
1652011,4,"Andarax"
1652013,4,"Andarax"
1652015,4,"Andarax"
1652016,4,"Andarax"
1652018,4,"Andarax"
1652020,4,"Andarax"
1652021,4,"Andarax"
1652023,4,"Andarax"
1652024,4,"Andarax"
1652026,4,"Andarax"
1652028,4,"Andarax"
1652029,4,"Andarax"
1652031,4,"Andarax"
1652033,4,"Andarax"
1652034,4,"Andarax"
1652036,4,"Andarax"
1652038,4,"Andarax"
1652039,4,"Andarax"
1652041,4,"Andarax"
1652043,4,"Andarax"
1652044,4,"Andarax"
1652046,4,"Andarax"
1652047,4,"Andarax"
1654308,1,"Genil"
1654310,1,"Genil"
1654312,1,"Genil"
1654313,1,"Genil"
1654315,1,"Genil"
1654320,1,"Genil"
1654338,1,"Genil"
1654340,1,"Genil"
1654343,1,"Genil"
1654345,1,"Genil"
1654346,1,"Genil"
