"nie_malla_modi_id","sen_slope_pnm12","sen_slope_per_pnm12","p_value_pnm12","tau_pnm12"
1699929,-0.002,-0.2,0.61708,-0.11
1699930,-0.011,-0.7,0.24768,-0.242
1699931,0,0,0.95514,0.022
1699932,0,0,0.56478,-0.121
1699933,0,0,0.60651,-0.11
1699934,0,0,1,0.011
1699935,-0.07,-1.95,0.476,-0.154
1699936,-0.006,-0.08,0.95628,-0.022
1699937,0.036,0.39,0.95628,0.022
1699938,0.008,0.11,1,0.011
1699939,0.003,0.04,1,0.011
1699940,-0.012,-0.09,1,-0.011
1699941,-0.04,-0.31,0.91281,-0.033
1699942,0.023,0.24,0.91281,0.033
1699943,-0.3,-1.81,0.44342,-0.165
1699944,-0.206,-1.3,0.66142,-0.099
1699945,0.027,0.26,0.82667,0.055
1699946,-0.004,-0.05,0.95628,-0.022
1699947,0.186,1.44,0.91281,0.033
1699948,0.1,0.57,1,0.011
1699949,-0.784,-1.74,0.74256,-0.077
1699950,-1.334,-2.27,0.51122,-0.143
1699951,0.084,0.17,1,0.011
1699952,0.04,0.07,1,0.011
1699953,-0.836,-1.26,0.82667,-0.055
1699954,-1.345,-1.86,0.74256,-0.077
1699955,-1.91,-2.28,0.51122,-0.143
1699956,-2.688,-2.86,0.58407,-0.121
1699957,-2.272,-2.24,0.58407,-0.121
1699958,-2.392,-2.23,0.51122,-0.143
1699959,-2.66,-2.34,0.51122,-0.143
1699960,-2.594,-2.31,0.51122,-0.143
1699961,-2.406,-2.27,0.51122,-0.143
1699962,-2.69,-2.46,0.51122,-0.143
1699963,-2.288,-1.98,0.44342,-0.165
1699964,-2.674,-2.19,0.44342,-0.165
1699965,-2.867,-2.3,0.51122,-0.143
1699966,-3.712,-2.69,0.51122,-0.143
1699967,-3.953,-2.75,0.51122,-0.143
1699968,-4.698,-3.02,0.44342,-0.165
1699969,-4.932,-3.01,0.44342,-0.165
1699970,-4.88,-3.11,0.44342,-0.165
1699971,-4.97,-3.07,0.44342,-0.165
1699972,-4.282,-2.96,0.51122,-0.143
1699973,-4.445,-3.26,0.51122,-0.143
1699974,-4.522,-3.28,0.51122,-0.143
1699975,-4.397,-3.3,0.44342,-0.165
1699976,-4.49,-3.27,0.44342,-0.165
1699977,-4.615,-3.23,0.44342,-0.165
1699978,-4.472,-3.27,0.44342,-0.165
1699979,-4.277,-3.3,0.44342,-0.165
1699980,-4.528,-3.27,0.44342,-0.165
1699981,-4.573,-3.28,0.44342,-0.165
1699982,-4.52,-3.36,0.44342,-0.165
1699983,-4.585,-3.36,0.44342,-0.165
1699984,-4.543,-3.38,0.44342,-0.165
1699985,-4.468,-3.49,0.44342,-0.165
1699986,-4.367,-3.55,0.44342,-0.165
1699987,-4.068,-3.51,0.44342,-0.165
1699988,-3.64,-3.4,0.44342,-0.165
1699989,-3.584,-3.56,0.44342,-0.165
1699990,-2.53,-3.06,0.51122,-0.143
1699991,-1.404,-2.18,0.74256,-0.077
1699992,-0.625,-1.27,0.82667,-0.055
1699993,-1.196,-3.59,0.44342,-0.165
1699994,-0.922,-1.92,0.66142,-0.099
1699995,-2.45,-3.42,0.58407,-0.121
1699996,-2.72,-3.44,0.51122,-0.143
1699997,-3.342,-3.73,0.44342,-0.165
1699998,-4.178,-3.91,0.38107,-0.187
1699999,-3.358,-3.65,0.44342,-0.165
1700000,-3.35,-4.02,0.44342,-0.165
1700001,-2.726,-3.44,0.51122,-0.143
1700002,-2.336,-3.43,0.58407,-0.121
1700003,-2.058,-3.16,0.58407,-0.121
1700004,-1.24,-2.23,0.74256,-0.077
1700005,-0.494,-1.06,0.66142,-0.099
1700006,-1.652,-2.56,0.66142,-0.099
1700007,-2.399,-3.21,0.66142,-0.099
1700008,-2.51,-3.17,0.66142,-0.099
1700009,-1.65,-2.39,0.66142,-0.099
1700010,-1.666,-2.36,0.74256,-0.077
1700011,-1.843,-2.88,0.74256,-0.077
1700012,-1.174,-2.6,0.51122,-0.143
1700013,-1.092,-2.75,0.38107,-0.187
1700014,-0.986,-3.14,0.38107,-0.187
1700015,-1.33,-4.19,0.32442,-0.209
1700016,-1.176,-2.79,0.51122,-0.143
1700017,-0.93,-1.99,0.66142,-0.099
1700018,-0.921,-2.37,0.6217,-0.11
1700019,-0.958,-3.31,0.58407,-0.121
1700020,-1.016,-4.23,0.38107,-0.187
1700021,-0.707,-3.25,0.51122,-0.143
1700022,-0.71,-5.66,0.58407,-0.121
1700023,-0.022,-0.37,0.91281,-0.033
1700024,-0.127,-1.43,0.91281,-0.033
1700025,-0.276,-1.84,0.82667,-0.055
1700026,-0.123,-1.1,0.58407,-0.121
1700027,-0.692,-3.38,0.58407,-0.121
1700028,-0.584,-2.14,0.74256,-0.077
1700029,-0.247,-0.73,0.91281,-0.033
1700030,-0.626,-2.08,0.74256,-0.077
1700031,-0.65,-3.85,0.38107,-0.187
1700032,-0.388,-3.82,0.27356,-0.231
1700033,-1.029,-5.53,0.27356,-0.231
1700034,-1.392,-5.66,0.32442,-0.209
1700035,-0.855,-3.84,0.32442,-0.209
1700036,-0.54,-4.11,0.22844,-0.253
1700039,-1.073,-6.67,0.22844,-0.253
1700041,-1.616,-8.02,0.18889,-0.275
1700042,-2.44,-8.44,0.27356,-0.231
1700043,-2.05,-5.76,0.18889,-0.275
1700044,-1.317,-3.08,0.38107,-0.187
1700045,-2.054,-5.95,0.22844,-0.253
1700046,-2.487,-9.67,0.12531,-0.319
1700047,-2.016,-11.28,0.04874,-0.407
1700048,-0.83,-6.49,0.04874,-0.407
1700049,-0.212,-2.67,0.16876,-0.286
1700050,-0.211,-2.4,0.35131,-0.198
1700051,-0.262,-2.31,0.27356,-0.231
1700052,-2.047,-10.14,0.12531,-0.319
1700053,-2.676,-10.6,0.15463,-0.297
1700054,-2.227,-6.67,0.27356,-0.231
1700055,-1.46,-4.82,0.32442,-0.209
1700056,-1.026,-5.21,0.22844,-0.253
1700057,0.015,0.14,0.91281,0.033
1700058,0.014,0.14,0.95628,0.022
1700059,-0.044,-0.33,0.91281,-0.033
1700060,-0.015,-0.11,1,-0.011
1700061,0.015,0.14,0.95628,0.022
1700062,0,0,1,0
1700063,-0.329,-4.46,0.5791,-0.121
1700064,-0.339,-4.21,0.69999,-0.088
1700065,-0.321,-2.11,0.51122,-0.143
1700066,-2.132,-8.12,0.18889,-0.275
1700067,-1.041,-5.38,0.13878,-0.308
1700068,-0.944,-5.38,0.18889,-0.275
1700069,-2.449,-9.1,0.12531,-0.319
1700070,-2.317,-8.65,0.10052,-0.341
1700071,-2.538,-9.46,0.12531,-0.319
1700072,-2.006,-7.73,0.15463,-0.297
1700073,-2.296,-9.07,0.15463,-0.297
1700074,-2.14,-8.76,0.10052,-0.341
1700075,-2.183,-9.89,0.15463,-0.297
1700076,-2.15,-8.9,0.10052,-0.341
1700077,-0.403,-2.66,0.22844,-0.253
1700078,-0.04,-0.47,0.3748,-0.187
1700079,-0.005,-0.1,0.57435,-0.121
1700080,0,0,0.73612,-0.077
1700081,0,0,0.52901,-0.132
1700082,0,0,0.60651,-0.11
1700083,0,0,0.77477,-0.066
1700084,0,0,0.59673,-0.11
1700085,0,0,0.54155,-0.121
1700086,0,0,0.7688,-0.066
1700087,0,0,1,0
1700088,0,0,0.7688,-0.066
1700089,0,0,0.54155,-0.121
1700090,0,0,0.62528,-0.099
1700091,0,0,0.94481,0.022
1700092,0,0,0.94481,0.022
1700093,0,0,1,-0.011
1700094,0,0,0.62528,-0.099
1700095,0,0,0.62528,-0.099
1700096,0,0,0.59673,-0.11
1700097,0,0,0.66856,-0.088
1700098,0,0,0.62528,-0.099
1700099,0,0,1,0
1700100,0,0,1,0
1700101,0,0,1,0
1700102,0,0,1,0.011
1700103,0,0,1,0.011
1700104,0,0,1,0.011
1700105,0,0,1,0.011
1700106,0,0,1,0.011
1700107,0,0,1,0.011
1700108,0,NA,NA,0
1700109,0,NA,NA,0
1700110,0,NA,NA,0
1702321,-0.01,-1.02,0.18578,-0.275
1702322,-0.01,-0.89,0.44021,-0.165
1702323,-0.01,-0.89,0.47422,-0.154
1702324,-0.01,-0.62,0.47422,-0.154
1702325,-0.012,-0.56,0.54644,-0.132
1702326,-0.017,-1.08,0.34937,-0.198
1702327,-0.017,-0.97,0.54644,-0.132
1702328,-0.017,-0.99,0.476,-0.154
1702329,-0.019,-1.08,0.41085,-0.176
1702330,-0.021,-1.27,0.32297,-0.209
1702331,-0.016,-0.73,0.35131,-0.198
1702332,-0.009,-0.53,0.2956,-0.22
1702333,-0.012,-0.53,0.2073,-0.264
1702334,-0.017,-0.93,0.2956,-0.22
1702335,0,0,1,-0.011
1702336,0,0,1,-0.011
1702337,-0.045,-1.41,0.40896,-0.176
1702338,-0.076,-1.41,0.6217,-0.11
1702339,0.003,0.04,1,0.011
1702340,-0.011,-0.11,1,-0.011
1702341,0.085,0.7,0.91281,0.033
1702342,-0.261,-1.94,0.66142,-0.099
1702343,-0.525,-2.45,0.58407,-0.121
1702344,-0.21,-1.06,0.82667,-0.055
1702345,-1.33,-4.44,0.58407,-0.121
1702346,-0.094,-0.47,0.95628,-0.022
1702347,0.033,0.24,0.91281,0.033
1702348,0.026,0.22,0.91281,0.033
1702349,0.034,0.23,1,0.011
1702350,0.039,0.22,0.91281,0.033
1702351,-1.352,-2.34,0.44342,-0.165
1702352,-0.176,-0.4,1,-0.011
1702353,0.01,0.02,1,0.011
1702354,-0.947,-1.4,0.74256,-0.077
1702355,-1.353,-1.87,0.66142,-0.099
1702356,-1.28,-1.77,0.74256,-0.077
1702357,-1.54,-1.93,0.74256,-0.077
1702358,-1.068,-1.35,0.82667,-0.055
1702359,-2.664,-2.77,0.58407,-0.121
1702360,-2.401,-2.24,0.51122,-0.143
1702361,-2.701,-2.2,0.44342,-0.165
1702362,-2.7,-2.26,0.44342,-0.165
1702363,-2.796,-2.44,0.44342,-0.165
1702364,-2.794,-2.34,0.44342,-0.165
1702365,-2.57,-2.08,0.44342,-0.165
1702366,-2.856,-2.18,0.51122,-0.143
1702367,-3.444,-2.57,0.51122,-0.143
1702368,-3.91,-2.79,0.51122,-0.143
1702369,-4.422,-2.99,0.51122,-0.143
1702370,-4.7,-2.99,0.44342,-0.165
1702371,-4.922,-3,0.44342,-0.165
1702372,-4.877,-3.12,0.44342,-0.165
1702373,-4.755,-3.16,0.51122,-0.143
1702374,-4.268,-2.93,0.51122,-0.143
1702375,-4.628,-3.22,0.51122,-0.143
1702376,-4.548,-3.27,0.51122,-0.143
1702377,-4.482,-3.26,0.44342,-0.165
1702378,-4.598,-3.22,0.51122,-0.143
1702379,-4.975,-3.71,0.44342,-0.165
1702380,-4.388,-3.21,0.44342,-0.165
1702381,-4.607,-3.18,0.44342,-0.165
1702382,-4.845,-3.13,0.44342,-0.165
1702383,-4.647,-3.2,0.44342,-0.165
1702384,-4.363,-3.31,0.44342,-0.165
1702385,-4.448,-3.43,0.44342,-0.165
1702386,-4.902,-3.71,0.44342,-0.165
1702387,-4.317,-3.48,0.44342,-0.165
1702388,-3.96,-3.53,0.44342,-0.165
1702389,-2.844,-2.85,0.51122,-0.143
1702390,-2.722,-2.87,0.51122,-0.143
1702391,-2.686,-3.07,0.51122,-0.143
1702392,-0.948,-1.43,0.82667,-0.055
1702393,-0.902,-1.56,0.82667,-0.055
1702394,-0.964,-2.19,0.66142,-0.099
1702395,-1.205,-3.87,0.44342,-0.165
1702396,-1.281,-3.55,0.38107,-0.187
1702397,-1.199,-2.09,0.82667,-0.055
1702398,-2.461,-3.46,0.58407,-0.121
1702399,-3.348,-3.81,0.44342,-0.165
1702400,-3.306,-3.72,0.44342,-0.165
1702401,-3.228,-3.92,0.44342,-0.165
1702402,-2.46,-3.33,0.58407,-0.121
1702403,-2.326,-3.54,0.58407,-0.121
1702404,-1.866,-3.02,0.58407,-0.121
1702405,-1.05,-2.06,0.66142,-0.099
1702406,-0.883,-1.99,0.58407,-0.121
1702407,-1.72,-4.36,0.32442,-0.209
1702408,-0.962,-1.82,0.82667,-0.055
1702409,-1.711,-2.55,0.66142,-0.099
1702410,-2.193,-2.96,0.66142,-0.099
1702411,-2.746,-4.04,0.51122,-0.143
1702412,-2.568,-3.67,0.51122,-0.143
1702413,-2.49,-3.88,0.51122,-0.143
1702414,-1.576,-3.03,0.66142,-0.099
1702415,-1.114,-2.94,0.38107,-0.187
1702416,-0.608,-2.17,0.44342,-0.165
1702417,-0.64,-2.38,0.51122,-0.143
1702418,-0.934,-2.68,0.66142,-0.099
1702419,-1.258,-3.11,0.51122,-0.143
1702420,-1,-3.18,0.51122,-0.143
1702421,-1.154,-4.8,0.44342,-0.165
1702422,-0.774,-4.12,0.51122,-0.143
1702423,-0.6,-3.24,0.51122,-0.143
1702424,-0.597,-5.89,0.66142,-0.099
1702425,-0.13,-2.61,0.44205,-0.165
1702426,-0.038,-0.61,0.82667,-0.055
1702427,-0.023,-0.24,0.74256,-0.077
1702428,-0.28,-2.64,0.74256,-0.077
1702429,-0.276,-1.75,0.66142,-0.099
1702430,-0.772,-3.35,0.44342,-0.165
1702431,-0.618,-2.24,0.66142,-0.099
1702432,-0.614,-2.18,0.66142,-0.099
1702433,-0.487,-3.33,0.44342,-0.165
1702434,-0.492,-5.43,0.32442,-0.209
1702435,-0.419,-3.98,0.27356,-0.231
1702436,-0.507,-2.85,0.27356,-0.231
1702437,-0.737,-3.92,0.27356,-0.231
1702438,-0.468,-4.42,0.27356,-0.231
1702443,-1.935,-9.11,0.18889,-0.275
1702444,-2.455,-9.67,0.15463,-0.297
1702445,-2.498,-8.15,0.27356,-0.231
1702446,-2.544,-7.07,0.22844,-0.253
1702447,-2.417,-6.87,0.18889,-0.275
1702448,-2.518,-8.57,0.22844,-0.253
1702449,-2.822,-11.29,0.12531,-0.319
1702450,-1.141,-6.99,0.0798,-0.363
1702451,-0.213,-2.34,0.35131,-0.198
1702452,-0.14,-1.91,0.26726,-0.231
1702453,-0.214,-2.24,0.17048,-0.286
1702454,-0.253,-2.17,0.22844,-0.253
1702455,-1.547,-7.02,0.22844,-0.253
1702456,-1.28,-4.29,0.27356,-0.231
1702457,-2.318,-8.26,0.27356,-0.231
1702458,-0.178,-1.08,0.74256,-0.077
1702459,0.014,0.13,0.95628,0.022
1702460,0,0,0.91166,-0.033
1702461,0.014,0.14,0.95628,0.022
1702462,0.014,0.14,0.95628,0.022
1702463,0.014,0.16,0.95628,0.022
1702464,-0.176,-2.46,0.65722,-0.099
1702465,-0.01,-0.17,0.50032,-0.143
1702466,-0.479,-5.89,0.40896,-0.176
1702467,-0.6,-5.22,0.44342,-0.165
1702468,-0.448,-2.92,0.51122,-0.143
1702469,-0.413,-2.77,0.27356,-0.231
1702470,-0.51,-3.59,0.38107,-0.187
1702471,-1.043,-5.8,0.22844,-0.253
1702472,-1.654,-8.84,0.12531,-0.319
1702473,-1.686,-9.06,0.15463,-0.297
1702474,-1.682,-9.22,0.15463,-0.297
1702475,-2.33,-9.52,0.10052,-0.341
1702476,-0.965,-5.73,0.18889,-0.275
1702477,-1.516,-9.15,0.13878,-0.308
1702478,-1.574,-7.73,0.18889,-0.275
1702479,-0.791,-5,0.12531,-0.319
1702480,-0.53,-3.67,0.29754,-0.22
1702481,-0.031,-0.27,0.78313,-0.066
1702482,-0.01,-0.12,0.50564,-0.143
1702483,0,0,1,-0.011
1702484,0,0,0.60651,-0.11
1702485,0,0,0.63755,-0.099
1702486,0,0,0.59673,-0.11
1702487,0,0,0.79694,-0.055
1702488,0,0,0.58201,-0.11
1702489,0,0,0.54155,-0.121
1702490,0,0,0.59673,-0.11
1702491,0,0,0.59673,-0.11
1702492,0,0,0.54155,-0.121
1702493,0,0,0.94481,0.022
1702494,0,0,0.85573,0.033
1702495,0,0,0.48831,-0.11
1702496,0,0,1,0
1702497,0,0,1,0.011
1702498,0,0,0.62528,-0.099
1702499,0,0,1,0
1702500,0,0,1,-0.011
1702501,0,0,1,0.011
1702502,0,0,1,0.011
1702503,0,0,1,0.011
1702504,0,0,1,0.011
1702505,0,0,1,0.011
1702506,0,0,1,0.011
1702507,0,0,1,0.011
1702508,0,0,1,0.011
1702509,0,0,1,0.011
1702510,0,NA,NA,0
1702511,0,NA,NA,0
1702512,0,NA,NA,0
1702513,0,NA,NA,0
1704721,-0.01,-0.98,0.40896,-0.176
1704722,-0.016,-1.21,0.40896,-0.176
1704723,-0.012,-0.76,0.47422,-0.154
1704724,-0.012,-0.47,0.66142,-0.099
1704725,-0.02,-1.6,0.34937,-0.198
1704726,-0.012,-0.59,0.6217,-0.11
1704727,-0.02,-0.51,0.70113,-0.088
1704728,-0.02,-0.51,0.66142,-0.099
1704729,-0.015,-0.36,0.74256,-0.077
1704730,-0.017,-0.46,0.74256,-0.077
1704731,-0.02,-0.54,0.74256,-0.077
1704732,-0.012,-0.35,0.66142,-0.099
1704733,-0.016,-0.52,0.66142,-0.099
1704734,-0.024,-0.95,0.476,-0.154
1704735,-0.027,-1.04,0.476,-0.154
1704736,-0.037,-1.13,0.41085,-0.176
1704737,-0.038,-1.19,0.32297,-0.209
1704738,-0.034,-1.24,0.47422,-0.154
1704739,-0.031,-0.86,0.54644,-0.132
1704740,-0.129,-2.35,0.54644,-0.132
1704741,-0.008,-0.1,1,-0.011
1704742,0.024,0.25,0.91281,0.033
1704743,0.015,0.15,1,0.011
1704744,-0.35,-2.27,0.58407,-0.121
1704745,-0.368,-2.09,0.58407,-0.121
1704746,-0.318,-2.19,0.74256,-0.077
1704747,0.022,0.17,0.91281,0.033
1704748,0.024,0.18,0.91281,0.033
1704749,0.039,0.27,0.91281,0.033
1704750,-0.037,-0.22,1,-0.011
1704751,0.16,0.77,0.91281,0.033
1704752,0.21,0.8,0.74256,0.077
1704753,-0.765,-1.53,0.58407,-0.121
1704754,-0.998,-1.8,0.82667,-0.055
1704755,0.431,0.81,1,0.011
1704756,0.01,0.02,1,0.011
1704757,0.343,0.86,0.82667,0.055
1704758,-0.22,-0.38,0.82667,-0.055
1704759,-0.316,-0.44,0.91281,-0.033
1704760,-1.92,-2.21,0.66142,-0.099
1704761,-1.879,-2.24,0.66142,-0.099
1704762,-2.408,-2.25,0.51122,-0.143
1704763,-2.72,-2.27,0.44342,-0.165
1704764,-2.696,-2.15,0.44342,-0.165
1704765,-2.832,-2.29,0.44342,-0.165
1704766,-2.878,-2.15,0.51122,-0.143
1704767,-2.684,-2.09,0.44342,-0.165
1704768,-3.286,-2.37,0.51122,-0.143
1704769,-3.919,-2.77,0.51122,-0.143
1704770,-4.304,-2.92,0.51122,-0.143
1704771,-4.567,-2.92,0.51122,-0.143
1704772,-4.709,-2.96,0.44342,-0.165
1704773,-4.737,-3.1,0.51122,-0.143
1704774,-4.417,-3.04,0.51122,-0.143
1704775,-4.158,-2.94,0.51122,-0.143
1704776,-4.498,-3.2,0.51122,-0.143
1704777,-4.618,-3.25,0.51122,-0.143
1704778,-4.312,-3.29,0.44342,-0.165
1704779,-4.287,-3.26,0.44342,-0.165
1704780,-4.465,-3.21,0.44342,-0.165
1704781,-4.197,-3.24,0.44342,-0.165
1704782,-4.183,-3.24,0.44342,-0.165
1704783,-4.563,-3.2,0.44342,-0.165
1704784,-4.713,-3.14,0.51122,-0.143
1704785,-4.577,-3.23,0.44342,-0.165
1704786,-4.298,-3.3,0.44342,-0.165
1704787,-4.268,-3.4,0.44342,-0.165
1704788,-4.292,-3.46,0.44342,-0.165
1704789,-4.198,-3.61,0.44342,-0.165
1704790,-2.725,-2.75,0.58407,-0.121
1704791,-2.135,-2.48,0.58407,-0.121
1704792,-1.21,-1.64,0.66142,-0.099
1704793,-1.292,-1.85,0.74256,-0.077
1704794,-0.943,-1.47,0.82667,-0.055
1704795,-0.574,-1.17,0.82667,-0.055
1704796,-1.44,-3.77,0.38107,-0.187
1704797,-0.459,-1.73,0.38107,-0.187
1704798,-1.183,-3.53,0.38107,-0.187
1704799,-1.203,-2.24,0.74256,-0.077
1704800,-2.418,-3.25,0.58407,-0.121
1704801,-3.342,-3.82,0.44342,-0.165
1704802,-3.298,-3.99,0.44342,-0.165
1704803,-2.49,-3.49,0.58407,-0.121
1704804,-2.327,-3.49,0.58407,-0.121
1704805,-1.988,-3.22,0.58407,-0.121
1704806,-1.047,-1.99,0.74256,-0.077
1704807,-1.542,-4,0.32442,-0.209
1704808,-1.229,-3.64,0.38107,-0.187
1704809,-1.3,-3.97,0.44342,-0.165
1704810,-0.707,-1.41,0.82667,-0.055
1704811,-1.025,-1.75,0.74256,-0.077
1704812,-1.814,-2.93,0.58407,-0.121
1704813,-1.91,-3.17,0.58407,-0.121
1704814,-2.426,-3.91,0.51122,-0.143
1704815,-1.66,-3.19,0.66142,-0.099
1704816,-1.637,-3.73,0.51122,-0.143
1704817,-1.27,-3.2,0.51122,-0.143
1704818,-0.691,-2.51,0.51122,-0.143
1704819,-0.673,-2.55,0.51122,-0.143
1704820,-1.035,-2.84,0.66142,-0.099
1704821,-0.75,-2.24,0.66142,-0.099
1704822,-0.494,-1.85,0.74256,-0.077
1704823,-0.02,-0.1,1,-0.011
1704824,-0.24,-1.35,1,-0.011
1704825,-0.01,-0.05,1,-0.011
1704826,-0.066,-0.46,0.91281,-0.033
1704827,-0.325,-5.72,0.18756,-0.275
1704828,-0.262,-5.21,0.2073,-0.264
1704829,-0.338,-5.71,0.24958,-0.242
1704830,-0.243,-2.09,0.6217,-0.11
1704831,-0.247,-2.18,0.66142,-0.099
1704832,-0.304,-1.75,0.66142,-0.099
1704833,-0.793,-3.53,0.38107,-0.187
1704834,-1.035,-4.31,0.44342,-0.165
1704835,-0.226,-1.85,0.66142,-0.099
1704836,-0.403,-5.04,0.44342,-0.165
1704837,-0.528,-6.83,0.10052,-0.341
1704838,-0.81,-8.13,0.22844,-0.253
1704839,-1.159,-8.17,0.0375,-0.429
1704840,-0.822,-8.96,0.15463,-0.297
1704844,-0.51,-5.32,0.32442,-0.209
1704845,-1.015,-6.85,0.04874,-0.407
1704846,-2.178,-10.59,0.10052,-0.341
1704847,-2.27,-8.7,0.15463,-0.297
1704848,-2.545,-8.48,0.22844,-0.253
1704849,-2.553,-8.56,0.22844,-0.253
1704850,-2.83,-10.43,0.10052,-0.341
1704851,-2.128,-11.28,0.0627,-0.385
1704852,-0.82,-6.34,0.22844,-0.253
1704853,-0.32,-3.71,0.16876,-0.286
1704854,-0.052,-1.04,0.36884,-0.187
1704855,-0.302,-3.36,0.16876,-0.286
1704856,-0.325,-2.89,0.32442,-0.209
1704857,-1.014,-5.45,0.18889,-0.275
1704858,-2.166,-8.89,0.18889,-0.275
1704859,-1.536,-7.1,0.15463,-0.297
1704860,-0.267,-1.91,0.51122,-0.143
1704861,-0.144,-1.57,0.69999,-0.088
1704862,0,0,0.82441,-0.055
1704863,0,0,0.82441,-0.055
1704864,-0.061,-0.88,0.73927,-0.077
1704865,-0.128,-1.95,0.73927,-0.077
1704866,0,0,0.52901,-0.132
1704867,-0.01,-0.17,0.50032,-0.143
1704868,-0.405,-5.64,0.36884,-0.187
1704869,-0.479,-6.18,0.22234,-0.253
1704870,-0.54,-5.21,0.29754,-0.22
1704871,-0.466,-4.84,0.29754,-0.22
1704872,-0.646,-5.02,0.29754,-0.22
1704873,-0.74,-4.84,0.22844,-0.253
1704874,-1.1,-7.27,0.12531,-0.319
1704875,-1.036,-6.91,0.15463,-0.297
1704876,-1.038,-6.55,0.12531,-0.319
1704877,-1.01,-6.32,0.12531,-0.319
1704878,-0.68,-4.51,0.12531,-0.319
1704879,-0.66,-4.55,0.18889,-0.275
1704880,-0.66,-4.37,0.15463,-0.297
1704881,-0.63,-4.54,0.16876,-0.286
1704882,-0.39,-3.22,0.08792,-0.352
1704883,-0.03,-0.28,0.43741,-0.165
1704884,0,0,0.6532,-0.099
1704885,0,0,1,-0.011
1704886,0,0,1,0.011
1704887,0,0,1,0.011
1704888,0,0,0.59673,-0.11
1704889,0,0,0.62528,-0.099
1704890,0,0,0.94481,0.022
1704891,0,0,1,0
1704892,0,0,0.62528,-0.099
1704893,0,0,0.54155,-0.121
1704894,0,0,1,0.011
1704895,0,0,0.94481,0.022
1704896,0,0,1,0.011
1704897,0,0,1,0.011
1704898,0,0,1,0.011
1704899,0,0,1,-0.011
1704900,0,0,1,0.011
1704901,0,0,0.94481,0.022
1704902,0,0,0.27531,0.143
1704903,0,0,1,0.011
1704904,0,0,0.27531,0.143
1704905,0,0,0.27531,0.143
1704906,0,0,1,0.011
1704907,0,0,1,0.011
1704908,0,0,1,0.011
1704909,0,NA,NA,0
1704910,0,0,1,0.011
1704911,0,0,1,0.011
1704912,0,0,1,0.011
1704913,0,NA,NA,0
1704914,0,NA,NA,0
1707124,-0.01,-0.9,0.40896,-0.176
1707125,-0.012,-0.78,0.40896,-0.176
1707126,-0.017,-1,0.54644,-0.132
1707127,-0.018,-0.62,0.78398,-0.066
1707128,-0.008,-0.31,0.91281,-0.033
1707129,-0.008,-0.21,0.91281,-0.033
1707130,-0.02,-0.49,0.82667,-0.055
1707131,-0.008,-0.18,0.86935,-0.044
1707132,0,0,1,0
1707133,0,0,1,0
1707134,-0.03,-0.53,0.91281,-0.033
1707135,-0.014,-0.4,0.82667,-0.055
1707136,-0.016,-0.45,0.74256,-0.077
1707137,-0.027,-0.71,0.66142,-0.099
1707138,-0.023,-0.62,0.58407,-0.121
1707139,-0.014,-0.29,0.66142,-0.099
1707140,-0.023,-0.43,0.82667,-0.055
1707141,-0.027,-0.85,0.37964,-0.187
1707142,-0.035,-0.66,0.66046,-0.099
1707143,-0.02,-0.38,0.78398,-0.066
1707144,0.015,0.2,0.91281,0.033
1707145,0.017,0.16,1,0.011
1707146,-0.197,-1.54,0.74256,-0.077
1707147,0.01,0.11,1,0.011
1707148,-0.05,-0.53,0.91281,-0.033
1707149,0.021,0.16,0.91281,0.033
1707150,0.023,0.17,0.91281,0.033
1707151,0.023,0.18,1,0.011
1707152,0.003,0.02,1,0.011
1707153,0.138,0.63,0.91281,0.033
1707154,-0.152,-0.46,1,-0.011
1707155,0.06,0.21,1,0.011
1707156,0.125,0.53,0.74256,0.077
1707157,0.327,1.72,0.82667,0.055
1707158,0.275,1.4,0.82667,0.055
1707159,0.167,0.39,0.82667,0.055
1707160,-0.374,-0.57,0.91281,-0.033
1707161,-1.731,-2.02,0.58407,-0.121
1707162,-2.638,-2.76,0.58407,-0.121
1707163,-2.664,-2.77,0.58407,-0.121
1707164,-2.28,-2.21,0.51122,-0.143
1707165,-2.788,-2.24,0.44342,-0.165
1707166,-2.953,-2.24,0.44342,-0.165
1707167,-2.943,-2.18,0.44342,-0.165
1707168,-3.088,-2.21,0.51122,-0.143
1707169,-3.14,-2.26,0.44342,-0.165
1707170,-4.294,-2.85,0.51122,-0.143
1707171,-4.393,-2.77,0.51122,-0.143
1707172,-4.45,-2.86,0.51122,-0.143
1707173,-4.586,-2.87,0.51122,-0.143
1707174,-4.621,-2.99,0.51122,-0.143
1707175,-3.992,-2.69,0.51122,-0.143
1707176,-3.44,-2.66,0.44342,-0.165
1707177,-4.222,-3.17,0.44342,-0.165
1707178,-4.533,-3.29,0.44342,-0.165
1707179,-4.357,-3.33,0.44342,-0.165
1707180,-4.193,-3.37,0.44342,-0.165
1707181,-4.225,-3.25,0.44342,-0.165
1707182,-4.157,-3.23,0.44342,-0.165
1707183,-3.993,-3.27,0.44342,-0.165
1707184,-4.072,-3.26,0.44342,-0.165
1707185,-4.458,-3.18,0.44342,-0.165
1707186,-4.563,-3.14,0.44342,-0.165
1707187,-4.552,-3.2,0.44342,-0.165
1707188,-4.503,-3.25,0.44342,-0.165
1707189,-4.265,-3.31,0.44342,-0.165
1707190,-2.796,-2.56,0.58407,-0.121
1707191,-2.815,-2.62,0.58407,-0.121
